book_id,para_id,pali_paragraph,translation_paragraph
s0201a.att,505,"Evaṃ ‘‘dhammadāyādā me, bhikkhave, bhavatha, mā āmisadāyādā’’ti idaṃ anukampāya paṇītataraṃ lābhaṃ icchantena vuttaṃ, no alābhatthikenāti sāvetvā idāni imassa ovādassa akaraṇe ādīnavaṃ dassento āha ‘‘tumhe ca me, bhikkhave…pe… no dhammadāyādā’’ti. Tattha tumhepi tena ādiyā bhaveyyāthāti tumhepi tena āmisadāyādabhāvena no dhammadāyādabhāvena ādiyā bhaveyyātha. Apadisitabbā visuṃ kātabbā vavatthapetabbā, viññūhi gārayhā bhaveyyāthāti vuttaṃ hoti. Kinti? Āmisadāyādā satthusāvakā viharanti, no dhammadāyādāti.","Thus, having made it known that the statement, “Be my heirs in Dhamma, bhikkhus, not my heirs in material things,” was said out of compassion by one desiring a more excellent gain, not by one desiring no gain for them, he now said, “And if you, bhikkhus… and so on… not heirs in Dhamma,” to show the danger in not following this advice. Therein, **“You too would on that account be pointed at”** means: you too, by that state of being heirs in material things and not being heirs in Dhamma, would be pointed at. The meaning is: you would be pointed out, set apart, distinguished, and censured by the wise. How so? “The Teacher’s disciples dwell as heirs in material things, not as heirs in Dhamma.”"
s0201a.att,506,"Ahampi tena ādiyo bhaveyyanti ahampi tena tumhākaṃ āmisadāyādabhāvena no dhammadāyādabhāvena gārayho bhaveyyaṃ. Kinti? Āmisa…pe… dāyādāti. Idaṃ bhagavā tesaṃ atīva mudukaraṇatthamāha. Ayañhi ettha adhippāyo – sace, bhikkhave, tumhe āmisalolā carissatha, tattha viññū maṃ garahissanti ‘‘kathañhi nāma sabbaññū samāno attano sāvake  dhammadāyāde no āmisadāyāde kātuṃ na sakkotī’’ti. Seyyathāpi nāma anākappasampanne bhikkhū disvā ācariyupajjhāye garahanti ‘‘kassime saddhivihārikā, kassantevāsikā’’ti; seyyathā vā pana kulakumārake vā kulakumārikāyo vā dussīle pāpadhamme disvā mātāpitaro garahanti ‘‘kassime puttā, kassa dhītaro’’ti; evameva maṃ viññū garahissanti ‘‘kathañhi nāma sabbaññū samāno attano sāvake dhammadāyāde no āmisadāyāde kātuṃ na sakkotī’’ti.","**“I too would on that account be pointed at”** means: I too, on account of your being heirs in material things and not heirs in Dhamma, would be censured. How so? “Heirs in material things… and so on… heirs.” The Blessed One said this to make them extremely pliant. For this is the intention here: “If, bhikkhus, you wander about greedy for material things, the wise will censure me for it, saying, ‘How is it that, being omniscient, he is not able to make his own disciples heirs in Dhamma and not heirs in material things?’” Just as, upon seeing bhikkhus of improper conduct, people censure their preceptors and teachers, asking, “Whose co-residents are these? Whose pupils are these?”; or just as, upon seeing immoral young men and women of bad character, people censure their parents, asking, “Whose sons are these? Whose daughters are these?”; in the very same way, the wise will censure me, saying, “How is it that, being omniscient, he is not able to make his own disciples heirs in Dhamma and not heirs in material things?”"
s0201a.att,507,"Evaṃ imassa ovādassa akaraṇe ādīnavaṃ dassetvā karaṇe ānisaṃsaṃ dassento tumhe ca metiādimāha. Tattha ahampi tena na ādiyo bhaveyyanti seyyathāpi nāma vattaparipūrake daharabhikkhū uddesaparipucchāsampanne vassasatikatthere viya ākappasampanne disvā, kassa saddhivihārikā, kassantevāsikāti, asukassāti, ‘‘patirūpaṃ therassa, paṭibalo vata ovadituṃ anusāsitu’’nti ācariyupajjhāyā na ādiyā na gārayhā bhavanti, evameva ahampi tena tumhākaṃ dhammadāyādabhāvena no āmisadāyādabhāvena kassa sāvakā nālakapaṭipadaṃ  tuvaṭṭakapaṭipadaṃ candūpamapaṭipadaṃ rathavinītapaṭipadaṃ mahāgosiṅgasālapaṭipadaṃ mahāsuññatapaṭipadaṃ paṭipannā catupaccayasantosabhāvanārāmaariyavaṃsesu sakkhibhūtā paccayagedhato vivattamānasā abbhā muttacandasamā viharantīti; ‘‘samaṇassa  gotamassā’’ti vutte ‘‘sabbaññū vata bhagavā, asakkhi vata sāvake āmisadāyādapaṭipadaṃ chaḍḍāpetvā dhammadāyādapaṭipattipūrake kātu’’nti viññūnaṃ na ādiyo na gārayho bhaveyyanti. Evamimasmiṃ pade adhippāyaṃ ñatvā sesaṃ kaṇhapakkhe vuttanayapaccanīkena veditabbaṃ. Evaṃ imassa ovādassa karaṇe ānisaṃsaṃ dassetvā idāni taṃ ovādaṃ niyyātento āha – ‘‘tasmā tiha me, bhikkhave…pe… no āmisadāyādā’’ti.","Having thus shown the danger in not following this exhortation, to show the benefit in following it, he spoke the words beginning with **""And you for me""**. Herein, **""I too would not be blameworthy on that account""** means: just as when one sees young bhikkhus who are fulfillers of the duties and accomplished in recitation and inquiry, appearing as well-conducted as a hundred-year-old thera, and upon asking, ""Whose co-residents are they? Whose pupils are they?"" and being told, ""Of such-and-such a one,"" their teachers and preceptors are not blameworthy, not reprehensible, because it is said, ""It is fitting for the thera; indeed, he is capable of exhorting and instructing;"" in the very same way, I too, on account of you being heirs of the Dhamma and not heirs of material things, would not be blameworthy nor reprehensible to the wise. For when asked, ""Whose disciples are these, who practice the Nālaka-paṭipadā, the Tuvaṭṭaka-paṭipadā, the Candūpama-paṭipadā, the Rathavinīta-paṭipadā, the Mahāgosiṅgasāla-paṭipadā, and the Mahāsuññata-paṭipadā; who are witnesses to the noble lineages of contentment with the four requisites and delight in development; whose minds are turned away from greed for requisites; and who live like the moon freed from clouds?"" and it is answered, ""Of the ascetic Gotama,"" it would be said, ""Indeed, the Blessed One is all-knowing! Indeed, he was able to make his disciples abandon the practice of being heirs to material things and become fulfillers of the practice of being heirs to the Dhamma!"" Having thus understood the intention in this passage, the rest should be understood in a way that is contrary to the method stated for the dark fortnight. Having thus shown the benefit in following this exhortation, he now, entrusting that exhortation, said: ""Therefore, bhikkhus, be... etc... not heirs of material things."""
s0201a.att,508,"`30`. Evamimaṃ ovādaṃ niyyātetvā idāni tassā dhammadāyādapaṭipattiyā paripūrakāriṃ thometuṃ idhāhaṃ, bhikkhavetiādimāha. Bhagavato hi thomanaṃ sutvāpi hontiyeva tadatthāya paṭipajjitāro.","`30`. Having thus entrusted this exhortation, he now, in order to praise one who is a fulfiller of that practice of being an heir to the Dhamma, spoke the words beginning with **""Here, bhikkhus, I""**.  For on hearing the Blessed One's praise, there are indeed those who practice for that purpose."
s0201a.att,509,"Tattha  idhāti nipātapadametaṃ. Bhuttāvīti bhuttavā, katabhattakiccoti vuttaṃ hoti. Pavāritoti yāvadatthapavāraṇāya pavārito, yāvadatthaṃ bhuñjitvā paṭikkhittabhojano tittovāti vuttaṃ hoti. Catubbidhā hi pavāraṇā vassaṃvuṭṭhapavāraṇā paccayapavāraṇā anatirittapavāraṇā yāvadatthapavāraṇāti. Tattha, ‘‘anujānāmi bhikkhave, vassaṃvuṭṭhānaṃ bhikkhūnaṃ tīhi ṭhānehi pavāretu’’nti (mahāva. 209) ayaṃ vassaṃvuṭṭhapavāraṇā. ‘‘Icchāmahaṃ, bhante, saṅghaṃ catumāsaṃ bhesajjena pavāretu’’nti (pāci. 303) ca ‘‘aññatra punapavāraṇāya aññatra niccapavāraṇāyā’’ti (pāci. 307) ca ayaṃ paccayapavāraṇā. ‘‘Pavārito nāma asanaṃ paññāyati, bhojanaṃ paññāyati, hatthapāse ṭhito abhiharati, paṭikkhepo paññāyati, eso pavārito nāmā’’ti (pāci. 239) ayaṃ anatirittapavāraṇā. ‘‘Paṇītena khādanīyena bhojanīyena sahatthā santappesi sampavāresī’’ti (dī. ni. 1.297, 358) ayaṃ yāvadatthapavāraṇā. Ayamidha adhippetā. Tena vuttaṃ ‘‘pavāritoti yāvadatthapavāraṇāya pavārito’’ti.","Therein, **""Here""** is a particle. **""Having eaten""** means one who has eaten, one who has completed the task of eating a meal. **""Refused""** means he has refused by the *yāvadattha-pavāraṇā*, having eaten as much as he wished; it means he has refused further food, being satisfied. For there are four kinds of *pavāraṇā*: *vassaṃvuṭṭha-pavāraṇā*, *paccaya-pavāraṇā*, *anatiritta-pavāraṇā*, and *yāvadattha-pavāraṇā*. Therein, ""I allow, bhikkhus, the bhikkhus who have completed the rains-residence to perform *pavāranā* on three grounds""—this is the **vassaṃvuṭṭha-pavāraṇā**. ""I wish, venerable sir, to invite the Saṅgha with medicine for four months,"" and ""apart from a renewed invitation, apart from a standing invitation""—this is the **paccaya-pavāraṇā**. ""Refused means: eating is apparent, food is apparent, one standing within arm's reach offers it, refusal is apparent, this is what is called 'refused'""—this is the **anatiritta-pavāraṇā**. ""He satisfied and gratified him with his own hands with fine hard and soft food""—this is the **yāvadattha-pavāraṇā**. This is what is intended here. Therefore it was said, ""'Refused' means he has refused by the *yāvadattha-pavāraṇā*."""
s0201a.att,510,"Paripuṇṇoti bhojanena paripuṇṇo. Pariyositoti pariyositabhojano, uttarapadalopo daṭṭhabbo. Yāvatakaṃ bhuñjitabbaṃ, tāvatakaṃ bhuttaṃ hoti, avasitā me bhojanakiriyāti attho. Suhitoti dhāto, jighacchādukkhābhāvena vā sukhitoti vuttaṃ hoti. Yāvadatthoti yāvatako  me bhojanena attho, so sabbo pattoti. Ettha ca purimānaṃ tiṇṇaṃ pacchimāni sādhakāni. Yo hi pariyosito, so bhuttāvī hoti. Yo ca suhito, so yāvadatthapavāraṇāya pavārito. Yo yāvadattho, so paripuṇṇoti. Purimāni vā pacchimānaṃ. Yasmā hi bhuttāvī, tasmā pariyosito. Yasmā pavārito, tasmā suhito. Yasmā paripuṇṇo, tasmā yāvadatthoti. Sabbañcetaṃ parikappetvā vuttanti veditabbaṃ.","**""Full""** means full from the meal. **""Finished""** means having finished the meal; the elision of the latter part of the compound should be understood. It means that as much as should be eaten has been eaten; the meaning is, ""My act of eating is finished."" **""Satiated""** means satisfied, or because of the absence of the suffering of hunger, he is happy. **""To his heart's content""** means that whatever my need for food was, all of it has been met. And here, the latter three terms establish the former ones. For one who has finished is one who has eaten. And one who is satiated is one who has refused by the *yāvadattha-pavāraṇā*. One who has eaten to his heart's content is one who is full. Or the former terms establish the latter ones. For because one has eaten, one has therefore finished. Because one has refused, one is therefore satiated. Because one is full, one has therefore eaten to his heart's content. And it should be understood that all this is said by way of conjecture."
s0201a.att,511,"Siyāti ekaṃse ca vikappane ca. ‘‘Pathavīdhātu siyā ajjhattikā, siyā bāhirā’’ti (ma. ni. 3.349) ekaṃse. ‘‘Siyā aññatarassa bhikkhuno āpatti vītikkamo’’ti (ma. ni. 3.39) vikappane. Idha ubhayampi vaṭṭati. Atirekova atirekadhammo. Tathā chaḍḍanīya dhammo. Adhiko ca chaḍḍetabbo ca, na aññaṃ kiñci kātabboti  attho. Athāti tamhi kāle. Jighacchādubbalyaparetāti jighacchāya ca dubbalyena ca paretā phuṭṭhā anugatā ca aṭṭhapi dasapi divasāni. Tattha keci jighacchitāpi na dubbalā honti, sakkonti jighacchaṃ sahituṃ. Ime pana na tādisāti dassetuṃ ubhayamāha. Tyāhanti te ahaṃ. Sace ākaṅkhathāti yadi icchatha.","**""Might be""** is used both in the sense of 'certainty' and 'supposition'. In ""The earth element might be internal, might be external,"" it is used in the sense of 'certainty'. In ""Might some bhikkhu have transgressed an offense?"" it is used in the sense of 'supposition'. Here, both are suitable. An **""excessive item""** is simply what is in excess. Likewise, a **""discardable item""**.  The meaning is: it is extra and it should be discarded; nothing else is to be done. **""Then""** means at that time. **""Afflicted by hunger and weakness""** means afflicted, touched, and overcome by both hunger and weakness for eight or even ten days. Therein, some, though hungry, are not weak; they are able to endure hunger. To show that these, however, are not like that, he said both. **""To them I""** means to them I. **""If you wish""** means if you desire."
s0201a.att,512,"Appahariteti apparuḷhaharite, yasmiṃ ṭhāne piṇḍapātajjhottharaṇena vinassanadhammāni tiṇāni natthi, tasminti attho. Tena nittiṇañca mahātiṇagahanaṃ ca, yattha sakaṭenapi chaḍḍite piṇḍapāte tiṇāni na vinassanti, tañca ṭhānaṃ pariggahitaṃ hoti. Bhūtagāmasikkhāpadassa hi avikopanatthametaṃ vuttaṃ.","**""In a place with little greenery""** means in a place where greenery has not grown much; the meaning is, in a place where there is no grass that would be destroyed by the spreading of almsfood over it. By this, both a place without grass and a thicket of tall grass where the grass would not be destroyed even if almsfood were discarded from a cart, are included.  For this was said in order not to violate the training rule concerning living plants."
s0201a.att,513,"Appāṇaketi nippāṇake piṇḍapātajjhottharaṇena maritabbapāṇakarahite vā mahāudakakkhandhe. Parittodake eva hi bhattapakkhepena āḷulite sukhumapāṇakā maranti, na mahātaḷākādīsūti. Pāṇakānurakkhaṇatthañhi etaṃ vuttaṃ. Opilāpessāmīti nimujjāpessāmi.","**""In water without living beings""** means in water devoid of living beings, or in a large body of water that is free of beings that could be killed by the spreading of almsfood over it. For it is only in a small amount of water that minute creatures die when stirred up by the addition of food, not in large lakes and so on. For this was said for the protection of living beings. **""I will submerge""** means I will cause to sink."
s0201a.att,514,"Tatrekassāti tesu dvīsu ekassa. Yo imaṃ dhammadesanaṃ suṭṭhu sutavā punappunaṃ āvajjeti ca, taṃ sandhāyāha vuttaṃ kho panetanti. Ayaṃ vutta-saddo kesohāraṇepi dissati ‘‘kāpaṭiko māṇavo daharo vuttasiro’’tiādīsu (ma. ni. 2.426). Ropitepi ‘‘yathā sāradikaṃ bījaṃ, khette vuttaṃ virūhatī’’tiādīsu  (jā. 1.3.31). Kathitepi ‘‘vuttamidaṃ bhagavatā, vuttamidaṃ arahatā’’tiādīsu. Idha pana kathite daṭṭhabbo. Kathitaṃ kho panetanti ayañhissa attho. Āmisaññataranti catunnaṃ paccayāmisānaṃ aññataraṃ, ekanti attho. Yadidanti nipāto, sabbaliṅgavibhattivacanesu tādisova tattha tattha atthato pariṇāmetabbo. Idha panāssa yo esoti attho. Yo eso piṇḍapāto nāma. Idaṃ āmisaññataranti vuttaṃ hoti. Yaṃnūnāhanti sādhu vatāhaṃ. Evanti yathā idāni imaṃ khaṇaṃ vītināmemi, evameva rattindivaṃ. Vītināmeyyanti khepeyyaṃ ativattāpeyyaṃ.","**""Therein, for one of them""** means for one of those two. Referring to the one who, having heard this Dhamma discourse well, repeatedly reflects on it, he said, **""But this has been said""**.  This word **""said""** (*vutta*) is also seen in the context of hair-cutting, in passages such as, ""the young brahmin Kāpaṭika with a shaven head."" Also in the context of planting, in passages such as, ""As an autumn seed, sown (*vutta*) in a field, sprouts."" Also in the context of being spoken, in passages such as, ""This was said (*vutta*) by the Blessed One, said by the Arahant."" Here, however, it should be understood in the sense of 'spoken'. For its meaning is 'this has been spoken'. **""One kind of material thing""** means one of the four material requisites; the meaning is 'one'. **""That is""** (*yadidaṃ*) is a particle; in all genders, cases, and numbers it should be construed according to the meaning in each respective place. Here, however, its meaning is 'that which is'. That which is called almsfood. It is said to be 'one kind of material thing'. **""What if I were to""** means 'it would be good if I were to'. **""Thus""** means day and night in the same way that I am now passing this moment. **""I would spend""** means I would pass, I would cause to pass by."
s0201a.att,515,So taṃ piṇḍapātanti so taṃ sadevakena lokena sirasā sampaṭicchitabbarūpaṃ sugatātirittampi piṇḍapātaṃ abhuñjitvā dhammadāyādabhāvaṃ ākaṅkhamāno  ādittasīsūpamaṃ paccavekkhitvā teneva jighacchādubbalyena evaṃ taṃ rattindivaṃ vītināmeyya.,"**That alms-food:** That bhikkhu, desiring the state of being an heir in the Dhamma, would pass that day and night in this way, with that very weakness from hunger, by not eating even that alms-food leftover from the Sugata, which is worthy of being received with the head by the world with its devas, having reflected on the simile of the head on fire."
s0201a.att,516,"Atha dutiyassāti imasmiṃ pana vāre esa saṅkhepo, sace so bhikkhu, yaṃnūnāhaṃ…pe… vītināmeyyanti cintento evampi cinteyya, pabbajitena kho vāḷamigākule araññe bhesajjaṃ viya pañcakāmaguṇavāḷākule gāme piṇḍapātopi dukkhaṃ pariyesituṃ. Ayaṃ pana piṇḍapāto iti pariyesanādīnavavimutto ca sugatātiritto cāti ubhato sujātakhattiyakumāro viya hoti, yehi ca pañcahi kāraṇehi piṇḍapāto na paribhuñjitabbo hoti. Seyyathidaṃ, puggalaṃ garahitvā na paribhuñjitabbo hoti ‘‘alajjipuggalassa santako’’ti. Aparisuddhauppattitāya na paribhuñjitabbo hoti ‘‘bhikkhuniparipācanaasantasambhāvanuppanno’’ti. Sāmikānukampāya na paribhuñjitabbo hoti ‘‘piṇḍapātasāmiko bhikkhu jighacchito’’ti. So dhāto tasseva antevāsikādīsu anukampāya na paribhuñjitabbo hoti ‘‘antevāsikā aññe vā tappaṭibaddhā jighacchitā’’ti, tepi dhātā suhitā, apica kho assaddhatāya na paribhuñjitabbo hoti ‘‘piṇḍapātasāmiko bhikkhu assaddho’’ti. Tehi ca kāraṇehi ayaṃ vimutto. Bhagavā hi lajjīnaṃ aggo, parisuddhuppattiko piṇḍapāto, bhagavā ca dhāto suhito, paccāsīsakopi añño puggalo natthi, ye loke saddhā, bhagavā tesaṃ aggoti evaṃ cintetvā  ca so taṃ piṇḍapātaṃ bhuñjitvā…pe… vītināmeyya. Ettāvatā  yopi abhuñjitvā samaṇadhammaṃ karoti, sopi bhuñjitabbakameva piṇḍapātaṃ na bhutto hoti. Yopi bhuñjitvā samaṇadhammaṃ karoti, sopi bhuñjitabbakameva bhutto hoti. Natthi piṇḍapāte viseso. Puggale pana atthi viseso. Tasmā taṃ dassento kiñcāpi sotiādimāha.","**Now, for the second:** In this case, this is the summary. If that bhikkhu, while thinking, ""What if I were to pass the time…,"" were to think thus: ""Indeed, for one gone forth, it is difficult to seek even alms-food in a village teeming with the wild beasts of the five strands of sensual pleasure, just as it is to seek medicine in a forest teeming with wild beasts."" This alms-food, however, is free from the flaws of having to be sought and so on, and it is a leftover from the Sugata; thus, it is like a Khattiya prince of pure birth on both sides. And there are five reasons for which alms-food should not be partaken of. That is to say, it should not be partaken of by censuring the person, thinking, ""It belongs to a shameless person."" It should not be partaken of due to impure origin, thinking, ""It has arisen from what was prepared by a bhikkhunī or from making a display [of higher states]."" It should not be partaken of out of compassion for the owner, thinking, ""The bhikkhu who owns the alms-food is hungry."" Even if he is satisfied, it should not be partaken of out of compassion for his resident pupils and others, thinking, ""The resident pupils or others connected to him are hungry."" And even if they are satisfied, it should not be partaken of due to faithlessness, thinking, ""The bhikkhu who owns the alms-food is faithless."" And this alms-food is free from those reasons. For the Blessed One is the foremost of the scrupulous; the alms-food is of pure origin; the Blessed One is satisfied and content; there is no other person who has expectations for it; and of those in the world who have faith, the Blessed One is the foremost. Having reflected thus, he might eat that alms-food and... etc... pass the time. By this much, the one who practices the ascetic's duties without eating has not eaten alms-food that should indeed be eaten. The one who practices the ascetic's duties after eating has eaten what should indeed be eaten. There is no distinction in the alms-food. But there is a distinction in the person. Therefore, to show that, he said, **""And although, bhikkhus, that bhikkhu...""** and so on."
s0201a.att,517,"Tattha kiñcāpīti anujānanappasaṃsanatthe nipāto. Kiṃ anujānāti? Tassa bhikkhuno taṃ anavajjaparibhogaṃ. Kiṃ pasaṃsati? Bhutvā samaṇadhammakaraṇaṃ. Idaṃ vuttaṃ hoti yadipi so bhikkhu evaṃ bhuñjitabbameva bhuñjitvā kātabbameva kareyya. Atha kho asuyeva me purimo bhikkhūti yo purimo bhikkhu tampi piṇḍapātaṃ paṭikkhipitvā samaṇadhammaṃ karoti, soyeva mama dvīsu sūresu sūrataro viya dvīsu paṇḍitesu paṇḍitataro viya ca pujjataro  ca pāsaṃsataro ca, dutiyabhikkhuto atirekena pūjanīyo ca pasaṃsanīyo cāti vuttaṃ hoti.","Therein, **""although""** is a particle in the sense of permission and praise. What does it permit? It permits that bhikkhu’s blameless partaking of it. What does it praise? The practice of the ascetic's duties after having eaten. This is what is meant: even if that bhikkhu were to do what should be done after eating what should be eaten in this way. **""Yet that first bhikkhu is more...""** means: the first bhikkhu who practices the ascetic's duties after rejecting even that alms-food, he, among two brave men, is the braver, and among two wise men, the wiser, and is more to be revered and more to be praised. This is said to mean that he is more worthy of reverence and praise than the second bhikkhu."
s0201a.att,518,"Idāni tamatthaṃ kāraṇena sādhento taṃ kissa hetūtiādimāha. Tassattho, tattha siyā tumhākaṃ, kasmā so bhikkhu bhagavato pujjataro ca pāsaṃsataro cāti? Tañhi tassāti yasmā taṃ piṇḍapātapaṭikkhipanaṃ tassa bhikkhuno dīgharattaṃ appicchatāya…pe… vīriyārambhāya saṃvattissati. Kathaṃ? Tassa hi sace aparena samayena paccayesu atricchatā vā pāpicchatā vā mahicchatā vā uppajjissati. Tato naṃ iminā piṇḍapātapaṭikkhepaṅkusena nivāressati ‘‘are tvaṃ sugatātirittampi piṇḍapātaṃ paṭikkhipitvā īdisaṃ icchaṃ uppādesī’’ti evaṃ paccavekkhamāno. Esa nayo asantuṭṭhiyā asaṃlekhassa cuppannassa nivāraṇe. Evaṃ tāvassa appicchatāya santuṭṭhiyā saṃlekhāya saṃvattissati.","Now, establishing that point with a reason, he said, **""For what reason?""** and so on. The meaning is this: you might wonder, ""Why is that bhikkhu more to be revered and praised by the Blessed One?"" **""For, bhikkhus, that action of his""** means: because that rejection of alms-food will conduce for a long time to that bhikkhu's fewness of wishes... etc... to the arousal of energy. How so? If, at a later time, excessive desire, or evil desire, or great desire for requisites should arise in him, then he will restrain it with this goad of rejecting the alms-food, reflecting thus: ""Friend, having rejected even the alms-food leftover from the Sugata, have you generated such a desire?"" This is the method for restraining arisen discontent and lack of effacement. Thus, for him, it will first conduce to fewness of wishes, contentment, and effacement."
s0201a.att,519,"Subharatāyāti ettha ayaṃ saṃvaṇṇanā – idhekacco attanopi upaṭṭhākānampi dubbharo hoti dupposo. Ekacco attanopi upaṭṭhākānampi subharo hoti suposo. Kathaṃ? Yo hi ambilādīni laddhā anambilādīni pariyesati, aññassa ghare laddhaṃ aññassa ghare chaḍḍento sabbaṃ gāmaṃ vicaritvā rittapattova vihāraṃ pavisitvā nipajjati, ayaṃ attano dubbharo. Yo pana sālimaṃsodanādīnaṃ patte pūretvā dinnepi dummukhabhāvaṃ anattamanabhāvameva ca dasseti, tesaṃ vā sammukhāva taṃ piṇḍapātaṃ ‘‘kiṃ tumhehi dinna’’nti apasādento  sāmaṇeragahaṭṭhādīnampi deti, ayaṃ upaṭṭhākānaṃ dubbharo. Etaṃ disvā manussā dūrato parivajjanti dubbharo bhikkhu na sakkā positunti. Yo pana yaṃkiñci lūkhaṃ vā paṇītaṃ vā laddhā tuṭṭhacittova bhuñjitvā vihāraṃ gantvā attano kammaṃ karoti, ayaṃ attano subharo. Yo ca paresampi appaṃ vā bahuṃ vā lūkhaṃ vā paṇītaṃ vā dānaṃ ahīḷetvā attamano vippasannamukho hutvā tesaṃ sammukhāva paribhuñjitvā yāti, ayaṃ upaṭṭhākānaṃ subharo. Etaṃ disvā manussā ativiya vissatthā honti – ‘‘amhākaṃ bhadanto subharo thokenapi tussati, mayameva naṃ posissāmā’’ti paṭiññaṃ katvā posenti.","**For being easy to support:** Here, this is the explanation: Here, a certain person is difficult to support and difficult to maintain, both for himself and for his supporters. A certain person is easy to support and easy to maintain, both for himself and for his supporters. How so? One who, having received sour foods and so on, searches for non-sour foods; who, leaving what was received at one house at another house, wanders through the whole village and enters the monastery with an empty bowl and lies down—this one is difficult for himself to support. And one who, even when given a bowl filled with rice and meat, shows only a sullen face and displeasure, or who, right in front of them, disparages that alms-food, saying, ""What is this you have given?"" and gives it to novices, laypeople, and others—this one is difficult for his supporters to support. Seeing this, people avoid him from afar, thinking, ""This bhikkhu is difficult to support; he cannot be maintained."" But one who, having received anything, whether coarse or fine, eats with a contented mind and goes to the monastery to do his own work—this one is easy for himself to support. And one who, not disparaging the gift of others, whether it be little or much, coarse or fine, partakes of it right in front of them with a pleased and serene face and then leaves—this one is easy for his supporters to support. Seeing this, people become very confident and make a promise, ""Our venerable sir is easy to support; he is satisfied with just a little. We ourselves will maintain him,"" and they support him."
s0201a.att,520,"Tattha sace aparena samayena assa attano vā upaṭṭhākānaṃ vā dubbharatānayena cittaṃ uppajjissati. Tato naṃ iminā piṇḍapātapaṭikkhepaṅkusena nivāressati – ‘‘are tvaṃ sugatātirittampi piṇḍapātaṃ paṭikkhipitvā īdisaṃ  cittaṃ uppādesī’’ti evaṃ paccavekkhamāno, evamassa subharatāya saṃvattissati. Sace panassa kosajjaṃ uppajjissati, tampi etenevaṅkusena nivāressati – ‘‘are tvaṃ nāma tadā sugatātirittampi piṇḍapātaṃ paṭikkhipitvā tathā jighacchādubbalyaparetopi samaṇadhammaṃ katvā ajja kosajjamanuyuñjasī’’ti evaṃ paccavekkhamāno, evamassa vīriyārambhāya saṃvattissati. Evamassa idaṃ piṇḍapātapaṭikkhipanaṃ dīgharattaṃ appicchatāya…pe… vīriyārambhāya saṃvattissati. Evamassime pañca guṇā paripūrā dasa kathāvatthūni paripūressanti.","In this case, if at a later time a thought should arise in him in the manner of being difficult to support, either for himself or for his supporters, then he will restrain it with this goad of rejecting the alms-food, reflecting thus: ""Friend, having rejected even the alms-food leftover from the Sugata, have you generated such a thought?"" In this way, it will conduce to his being easy to support. And if laziness should arise in him, he will restrain that too with this same goad, reflecting thus: ""Friend, you who at that time, having rejected even the alms-food leftover from the Sugata, practiced the ascetic's duties even while afflicted by such hunger and weakness, are you now indulging in laziness?"" In this way, it will conduce to the arousal of his energy. Thus, for him, this rejection of alms-food will conduce for a long time to fewness of wishes... etc... to the arousal of energy. In this way, these five qualities in him, being fulfilled, will bring to fulfillment the ten topics of discourse."
s0201a.att,521,"Kathaṃ? Atra hi pāḷiyaṃyeva appicchatāsantuṭṭhitāvīriyārambhavasena tīṇi āgatāni, sesāni sallekhena saṅgahitāni. Idañhi sabbakathāvatthūnaṃ nāmameva, yadidaṃ sallekho. Yathāha – ‘‘yā ca kho ayaṃ, ānanda, kathā abhisallekhikā cetovinīvaraṇasappāyā ekantanibbidāya virāgāya nirodhāya upasamāya abhiññāya sambodhāya nibbānāya saṃvattati. Seyyathidaṃ, appicchakathā’’ti (ma. ni. 3.189, 192) vitthāro. Evaṃ ime pañca guṇā paripūrā dasa kathāvatthūni paripūressanti. Dasa kathāvatthūni paripūrāni tisso sikkhā paripūressanti.","How so? Here, in the Pali text itself, three have been mentioned by way of fewness of wishes, contentment, and arousal of energy; the rest are included under effacement. For this is just a name for all the topics of discourse, that is, effacement. As it is said: ""And, Ānanda, that talk which is for effacement, which is conducive to the dispelling of defilements from the mind, which conduces exclusively to disenchantment, to dispassion, to cessation, to peace, to direct knowledge, to full awakening, to Nibbāna."" ""That is to say, talk on fewness of wishes,"" etc., is the detailed explanation. Thus, these five qualities, being complete, will fulfill the ten topics of talk. The ten topics of talk, being complete, will fulfill the three trainings."
s0201a.att,522,Kathaṃ? Etesu hi appicchakathā santosakathā asaṃsaggakathā sīlakathāti imā catasso kathā adhisīlasikkhāsaṅgahitāyeva. Pavivekakathā vīriyārambhakathā samādhikathāti imā tisso adhicittasikkhasaṅgahitā. Paññākathā vimuttikathā vimuttiñāṇadassanakathāti imā tisso adhipaññāsikkhāsaṅgahitāti. Evaṃ dasa kathāvatthūni paripūrāni tisso sikkhā paripūressanti. Tisso sikkhā paripūrā pañca asekkhadhammakkhandhe paripūressanti.,"How? For, among these, the talk on fewness of wishes, the talk on contentment, the talk on non-association, and the talk on virtue—these four talks are included in the training in higher virtue. The talk on seclusion, the talk on arousing energy, and the talk on concentration—these three are included in the training in higher mind. The talk on wisdom, the talk on liberation, and the talk on the knowledge and vision of liberation—these three are included in the training in higher wisdom. Thus, the ten topics of talk, being complete, will fulfill the three trainings. The three trainings, being complete, will fulfill the five Dhammic aggregates of one beyond training."
